"ID","Manufacturer","Size","Age"
"UY9718","Moloney",50,12.4293693365313
"LH9837","Moloney",75,25.4678276337434
"VX8076","Nema",50,12.5091503038889
"JE3368","Nema",50,12.7282872040251
"WR2073","Moloney",75,20.6417366714309
"PU7891","Camtran",50,37.5989786696028
"VY8754","Camtran",50,40.2299095727449
"KB0244","Nema",50,64.6572016248018
"UI8854","Camtran",100,24.9983384199248
"QS1897","Nema",75,39.1446165480857
"IE9817","Nema",100,2.1832346069651
"HP6862","Nema",50,67.2757518149464
"XN9574","Nema",50,8.46892596450207
"HA9387","Camtran",100,35.414938177543
"UE9556","Nema",50,16.6100682670161
"SP0545","Camtran",100,56.860507396901
"YL4103","Camtran",75,37.1721189323173
"DM0491","Nema",100,36.7548131223479
"WS3753","Camtran",50,40.3820256645232
"AH9476","Camtran",50,30.9501800620965
"FQ8469","Camtran",75,18.1073999924139
"NW7330","Moloney",50,24.7822542232578
"QF9109","Moloney",50,19.5008610135804
"VD4545","Nema",75,16.021410058577
"QC6811","Nema",75,4.95293348443053
"XR7825","Nema",50,44.9904586433234
"NC5887","Moloney",75,96.7924480111812
"GP8894","Nema",75,28.5566392073706
"QS8456","Moloney",50,53.0320539386139
"JA5822","Camtran",100,31.7739713980044
"HU9298","Moloney",50,25.2284296344826
"CJ1562","Moloney",50,68.9442294401509
"FH1100","Nema",75,13.2466735419808
"DG5050","Nema",50,40.4472079668512
"KH0443","Nema",100,0.781584480921858
"IY0680","Camtran",50,40.4085858663664
"KB6141","Moloney",100,18.002360857528
"OR1391","Nema",75,41.1958070616504
"HZ4894","Nema",100,19.0637805909051
"VA0338","Nema",50,16.4962539557179
"RD3485","Moloney",50,46.327721760376
"ZH5228","Moloney",75,25.0736932792865
"MF4130","Camtran",100,5.85563393286637
"KP3914","Camtran",75,51.3154978614634
"ZF0559","Camtran",50,21.1307496124708
"GV8809","Nema",100,38.1906603384495
"OB3144","Moloney",100,13.0320929566748
"NU0456","Camtran",50,75.8570535461673
"RF9723","Camtran",75,30.9904036808655
"PS8047","Moloney",75,30.0559668320762
"IZ2240","Moloney",100,4.64068431666233
"YS3064","Moloney",100,8.41064578744249
"TQ6540","Camtran",100,7.41196034795044
"AW7886","Moloney",75,14.0320556680605
"FJ9021","Camtran",75,34.3484549137158
"WL7746","Nema",75,22.4828147783958
"KW6427","Camtran",50,67.63371660617
"YU7225","Camtran",50,8.33270035243999
"ZQ0537","Camtran",100,54.2165749351053
"JU8883","Moloney",50,52.5308550727703
"MW1883","Moloney",100,21.6524918466657
"ZU5800","Camtran",50,18.8786292922168
"BR5079","Nema",50,60.8344884649231
"AX7661","Camtran",50,31.9808697583942
"AO9129","Nema",50,50.483941466038
"UA5531","Camtran",50,12.1661863576879
"AL9891","Moloney",100,23.1507595092865
"XP9947","Nema",100,7.46438840393094
"RN0028","Camtran",75,14.2933519840084
"CU0247","Moloney",50,22.874197163694
"KH0782","Camtran",50,54.5366597351819
"FX4446","Camtran",100,39.4110597082515
"DI8631","Moloney",50,50.1206298327591
"QJ9191","Moloney",75,41.4827816776772
"VW3283","Nema",50,13.9981404793964
"VQ9096","Moloney",100,48.0958577714566
"MX9511","Moloney",50,49.3131791537653
"NF1669","Moloney",75,87.5626717217293
"CN8377","Nema",50,3.76310113315531
"NZ3809","Moloney",75,12.1745738315142
"WS7252","Camtran",75,82.4240694327654
"EW6915","Camtran",50,36.9416529538067
"RP0819","Moloney",50,31.4131656611327
"AW6751","Camtran",100,41.954594449892
"SF5059","Moloney",75,61.9408983173253
"OV0119","Camtran",50,20.8153074841998
"NO7132","Moloney",75,7.49403650742963
"VF7689","Camtran",75,29.5896030198932
"OL2088","Moloney",50,28.8955577599592
"TK7847","Camtran",75,32.9102479100527
"LG9920","Moloney",75,17.5971815683542
"RV8334","Moloney",50,16.2503642818237
"VI2633","Camtran",50,18.4394639365066
"NE9460","Moloney",75,28.4201572076878
"KP2419","Nema",50,22.1292853852259
"NA5611","Moloney",50,26.7988311868248
"VG2075","Camtran",75,6.14802251713979
"CW8761","Moloney",50,36.635147498844
"GX2846","Camtran",75,53.3025406678311
"EP4369","Moloney",75,16.174828143826
"TM4237","Camtran",75,20.4840116412928
"UZ0373","Camtran",75,29.795432468055
"WL4375","Camtran",75,41.5902338513107
"SQ5830","Nema",75,20.1905352792981
"DS3062","Moloney",75,23.7817744378301
"LP2074","Moloney",75,10.7137084480562
"DU2150","Moloney",50,28.3863609299466
"YQ5063","Moloney",100,11.2227062220455
"VF1415","Nema",50,27.9998406525885
"PJ0515","Camtran",50,24.0116730129093
"EC3580","Nema",100,51.4754172468773
"TV2604","Camtran",100,55.0691297438761
"OU9555","Camtran",100,33.253994739155
"RF8631","Camtran",75,52.2610933737923
"RM6751","Camtran",50,37.7988538604224
"LJ2328","Camtran",100,6.00057571079125
"ET4638","Camtran",75,23.1288572181861
"ER8432","Nema",100,27.425039389237
"JI2196","Camtran",75,9.34974955417639
"IB4989","Nema",100,34.5543001421553
"MN8263","Camtran",50,61.6830935442387
"EW3715","Nema",50,48.9251493443862
"JI6467","Camtran",75,11.872837929702
"QP2935","Moloney",100,18.3199124341079
"LR0861","Camtran",50,22.4744498242369
"QK2130","Moloney",100,47.3140119506829
"WO6295","Camtran",75,6.16509538889504
"JO1737","Camtran",75,51.6870654917665
"OF0385","Camtran",75,99.4547564849301
"KR5965","Nema",50,36.6665851679833
"DS8665","Moloney",50,16.0357332746964
"XB8217","Nema",50,7.36914658999503
"NT7130","Nema",75,8.04156167719019
"KZ0658","Moloney",75,13.5966933251697
"GA6281","Moloney",100,4.19104713754493
"CJ6147","Camtran",100,54.9102287210049
"OS5898","Nema",100,10.0593138434622
"AK3321","Camtran",50,26.9840728861728
"IB9929","Moloney",100,41.4596719443246
"GS2047","Nema",50,29.6564489218304
"IA1976","Camtran",50,25.5516374622332
"QL0279","Moloney",100,6.9054904778417
"ER2975","Camtran",75,28.1976144928016
"SI5756","Nema",100,16.2052837761837
"KQ9845","Moloney",75,39.5956296303765
"SZ1062","Moloney",50,8.99809343811267
"PA9919","Moloney",75,56.9712322477923
"PD4110","Moloney",50,30.1678363280267
"RV7448","Camtran",100,36.7017166701418
"MI5979","Camtran",100,5.74561576778385
"QW5134","Moloney",100,61.6771843390136
"TE0394","Camtran",50,15.902935589899
"CD6534","Moloney",100,8.34724352132177
"OJ0028","Camtran",75,18.1860255446997
"GS1408","Nema",100,23.6440345255758
"LD5400","Nema",50,31.6563483494705
"JG0024","Camtran",50,52.7239054157018
"RT9309","Camtran",75,2.29976061858266
"CF7262","Moloney",75,16.2261103267605
"IP9882","Camtran",50,12.316936816044
"TG8847","Camtran",100,5.1341816597112
"HJ4982","Moloney",75,10.4298949838948
"KF9605","Moloney",100,11.6142523780627
"AI5031","Nema",50,2.68879053809389
"BQ5990","Nema",50,19.0321036301349
"OT1406","Camtran",75,25.0554597627064
"IA4734","Camtran",75,27.8705628142712
"IR8676","Camtran",50,26.238961168327
"ML2248","Camtran",100,3.08453362240594
"DM5804","Moloney",75,63.1240294535716
"OL4325","Moloney",50,43.5348888538638
"ZM2099","Nema",50,8.31346949577691
"XT6923","Moloney",100,27.5644492802688
"JC9294","Nema",50,59.4809356102654
"TN7097","Moloney",50,28.3109564673681
"AM4945","Moloney",75,17.0292673758348
"NX5772","Camtran",75,17.1550500384385
"NM8763","Nema",50,51.0090455732166
"XY3596","Camtran",100,7.77231029010662
"OJ9365","Camtran",100,20.7228903541063
"UY8318","Nema",75,19.2315817014689
"LW5142","Moloney",50,11.1980819943327
"VU5828","Nema",75,4.2881282268304
"BK0871","Moloney",100,18.5150937218001
"YL2811","Nema",100,38.332006518592
"RL3927","Moloney",75,16.5019716288389
"SN6635","Nema",50,19.059783075799
"UX5085","Moloney",75,16.1669023391045
"QI1767","Camtran",100,54.6478693989109
"CM8418","Camtran",100,45.2819292367303
"EC6412","Moloney",50,47.6646354182793
"ID3811","Nema",100,6.11089948996979
"SR5456","Camtran",75,17.0603744826623
"CA8195","Moloney",100,10.9955501856131
"UO4886","Moloney",75,34.802750225184
"FS8120","Moloney",100,9.7342976343158
"HQ1747","Camtran",50,15.291545613716
"IB4839","Moloney",75,27.0103455269661
"KW6425","Moloney",50,38.0466063483439
"MJ2269","Camtran",75,3.58884049621246
"HR7980","Nema",75,17.8194492088896
"OA7023","Nema",50,32.128671634358
"PU0243","Moloney",50,51.0508857713251
"RL6447","Nema",50,30.0093063275625
"QF3740","Camtran",100,39.3645445129575
"KV7841","Moloney",75,58.9511448250925
"VF2169","Nema",75,37.3204113271269
"BU0960","Nema",75,15.4656069236441
"QO6588","Moloney",50,12.1708555952566
"MR3475","Moloney",100,36.9576604990327
"SU3472","Camtran",50,9.39506506320988
"HU2169","Camtran",50,27.7746910740112
"JE1063","Moloney",75,26.2872284520239
"GE0145","Moloney",75,27.6553147309281
"CJ1160","Camtran",75,14.7721492030649
"ST1011","Camtran",50,28.1324670978079
"UH4068","Moloney",50,44.2300579913691
"ZM1381","Camtran",50,24.3319514768323
"HS8137","Nema",75,19.4276895885088
"VF4742","Nema",75,27.4195752008085
"EN6408","Camtran",100,23.6571623602347
"HV5177","Camtran",75,15.4880193011873
"UW9821","Moloney",75,25.0725244560201
"LQ0911","Moloney",75,17.1581153771955
"ZQ3915","Camtran",75,14.5975037796603
"QC6595","Camtran",100,0.520758202483493
"LU4248","Nema",100,4.82296577725
"DE9458","Moloney",75,10.4385107828329
"QM6715","Nema",50,26.6629824007958
"SF8271","Nema",50,27.8393316863733
"WC6202","Camtran",50,28.6513173253383
"VF3082","Camtran",50,57.474473396834
"VW0861","Camtran",100,9.00744006070637
"OI5132","Moloney",50,29.8015565418164
"FW0788","Moloney",50,22.8849538852188
"LX0114","Nema",100,26.5207760594556
"PS1576","Nema",75,51.605566632373
"ON7019","Camtran",75,32.047147002068
"YQ0859","Nema",50,44.0977102748695
"SN9258","Nema",50,68.817958433848
"FS7381","Camtran",75,19.6870460220643
"WE0758","Moloney",100,35.570876078651
"OF6909","Nema",100,13.2016598854795
"BS2871","Camtran",50,30.8136895295239
"UZ2293","Moloney",75,60.4727249207024
"BF6034","Nema",50,19.5518179131268
"BI6819","Camtran",50,33.6611200929235
"HF6535","Camtran",100,7.07202234897028
"EL4136","Moloney",75,4.34717467575955
"YK3229","Moloney",75,21.1602544432929
"JP5181","Camtran",50,44.8608911530493
"OW4389","Nema",100,19.9061842762887
"MF1359","Nema",75,28.7687793721626
"YG8251","Moloney",75,0.843839945025352
"QO5613","Nema",75,36.0153162153875
"SX8592","Moloney",100,39.903152182364
"BL1842","Moloney",75,21.6944033647348
"KG8902","Moloney",50,11.5374014030649
"VT5299","Camtran",100,32.7392041138579
"KC3734","Moloney",75,29.8093216035932
"FC7931","Nema",50,12.180151069677
"UK3416","Camtran",100,14.679321536102
"LV2282","Moloney",50,21.733841718484
"WO1327","Moloney",50,4.4430604028072
"NE0476","Camtran",50,64.8921653299913
"CX6365","Nema",50,8.08710061647051
"UK2230","Camtran",75,9.10472386481033
"XQ6592","Camtran",75,23.3727943335492
"VT2308","Nema",100,24.9719159686021
"QO7862","Nema",50,17.1755765159795
"PT8780","Camtran",50,41.7587412568764
"QM4803","Camtran",75,7.75098917348529
"LR3642","Nema",50,42.1116987294547
"RJ2643","Moloney",50,28.3217686259715
"QU7892","Moloney",100,6.06732151189434
"FO7489","Nema",50,40.3342516333208
"AR1574","Nema",100,7.83539939196447
"UP9013","Nema",100,33.5785524490649
"LU3360","Nema",50,20.712307413857
"NW7012","Nema",50,13.5919692729836
"YH6300","Camtran",50,37.4845831634836
"LX8078","Camtran",75,28.4013595529235
"GD1464","Camtran",50,44.9463573054918
"EK8568","Camtran",75,19.9367744906211
"KH1710","Camtran",50,11.6431202628743
"KP4066","Camtran",75,51.9365269957756
"CA2991","Camtran",50,54.3937496815698
"TU7339","Moloney",50,24.1771244121908
"SG3131","Nema",75,15.9121554997055
"NL4159","Nema",100,19.1652057341122
"GQ4983","Nema",50,7.40091278017395
"CD8365","Moloney",75,30.6109167182172
"DR8948","Nema",100,9.52738259132687
"MK8257","Moloney",100,16.7353575951744
"RQ9044","Camtran",75,28.9899398528935
"JF3285","Camtran",50,31.1281431232876
"WM4462","Moloney",50,50.694929642775
"UH9789","Camtran",100,18.5731046179533
"NZ6746","Moloney",100,50.0473240343971
"ZB3468","Moloney",75,79.6966330257308
"AB8762","Nema",50,29.9649496216668
"OH2603","Moloney",100,29.6888624442916
"JP9673","Camtran",75,0.354386865287195
"EX9772","Moloney",75,22.2252087841635
"SW3157","Camtran",75,5.86666875856274
"NX8953","Moloney",100,22.9097982371462
"GR4544","Moloney",100,31.8751832930795
"ZN7760","Moloney",75,15.2049962481896
"SQ2817","Camtran",100,0.0642844451239833
"ZW4925","Camtran",75,7.11850570606485
"CI0943","Nema",50,19.6458877740677
"QG6946","Nema",75,24.1603870330017
"MD0081","Moloney",75,12.8563823160299
"QJ0850","Camtran",75,16.0272334459387
"VO8861","Moloney",75,66.7514695397242
"VS3115","Nema",50,19.6253736298716
"TL0186","Moloney",50,26.3995257784523
"JH6928","Camtran",75,24.5732502423618
"KT2584","Nema",75,54.8638757369553
"UG9651","Moloney",75,17.486165317353
"GJ8013","Nema",100,5.29569947854372
"CB2591","Nema",75,40.2942827290906
"RY2291","Nema",50,20.7917612428374
"FW3944","Nema",50,37.5817714571298
"GV2393","Nema",75,13.928302799315
"OT3484","Moloney",50,52.9798505647951
"CH9471","Nema",50,20.4312641707207
"FU4475","Nema",75,36.7799474787914
"VD7110","Camtran",75,31.244944329652
"PK9023","Camtran",50,20.2751478373922
"CM9215","Camtran",50,25.0853252872245
"ZN7676","Moloney",75,9.31636996332201
"CQ9971","Moloney",75,10.8977920221965
"PA3033","Nema",50,1.09734491349512
"ZL1153","Nema",75,29.6344602673051
"DX8146","Moloney",75,10.5739302015457
"SB3727","Nema",100,24.2535980907676
"RZ4291","Camtran",50,23.3520797297385
"MP9696","Moloney",75,18.4795489265388
"UJ5802","Camtran",100,19.3487623192951
"DH0062","Nema",50,8.51820861599726
"XF8880","Nema",50,18.9994894809889
"JS7373","Camtran",50,32.2195111363393
"AD1636","Camtran",100,8.01845266814994
"VG7036","Moloney",75,16.1021372190705
"QS5974","Camtran",75,49.3214677576738
"EQ9254","Nema",75,12.3898225581102
"NE6067","Moloney",75,9.19420695635359
"ZT8961","Moloney",100,30.9319351760093
"IT7295","Moloney",75,17.8932575152078
"KM5186","Moloney",75,16.2590775582523
"RI6125","Moloney",75,23.8316502167306
"XW2764","Moloney",75,15.9922253287007
"BG0784","Nema",100,4.96698795621529
"IT4726","Camtran",50,42.1513878075268
"FY9937","Moloney",75,12.4939349038408
"HY1342","Moloney",75,16.6752580571307
"TO8039","Nema",75,10.0243085895858
"QM1142","Camtran",75,20.005420192445
"YR7241","Moloney",100,31.9590468008803
"QS4837","Moloney",75,1.54523189659806
"IO0603","Nema",100,49.8241894189923
"DW2448","Camtran",100,17.660054406687
"GF0535","Moloney",50,34.04737997601
"PL8498","Moloney",50,8.09875728295364
"UC9263","Nema",100,32.4690959815082
"LU4547","Camtran",50,23.5385680300312
"PX3374","Nema",100,48.3990768930624
"OV0901","Camtran",75,33.63718932384
"WZ0782","Nema",50,28.7469432225346
"XP0216","Moloney",100,20.1563941776449
"GS8526","Moloney",100,9.48760747454676
"EY6120","Nema",75,17.0572887588349
"XV8905","Moloney",75,45.9527107996456
"VX7495","Moloney",100,26.1298052002882
"HY0923","Nema",100,4.9895470275431
"QZ8407","Nema",100,18.4619190538539
"KW8466","Camtran",100,2.60793734780979
"TC4791","Nema",50,50.157226959865
"EF1301","Nema",75,79.39616871597
"BL7772","Camtran",100,20.2392558202187
"QY4468","Moloney",75,8.02540508224759
"BG6111","Nema",50,58.9660240715845
"SA7640","Moloney",75,45.3211288050502
"LX7075","Nema",75,11.5087985616482
"DO6828","Nema",50,63.6644930899912
"XD7997","Camtran",50,11.4538368578235
"KM9176","Nema",50,27.0264440985918
"GH1735","Nema",50,43.4531861757889
"ZE5839","Camtran",100,6.30907889041097
"BE3824","Camtran",100,22.0965336755645
"YK4513","Camtran",50,3.69932331662842
"XF4307","Nema",100,50.179482390972
"CR2511","Moloney",75,10.8715006137019
"RX3124","Moloney",50,22.093947208495
"BI2689","Moloney",75,22.4889897444929
"MO7290","Moloney",75,33.9606457675522
"ZF7795","Camtran",75,9.57567397085625
"IK1629","Camtran",50,38.9685471686429
"PM4741","Camtran",50,66.0437077321352
"TR7882","Moloney",50,28.5644235658538
"GD1998","Nema",75,10.5017543243957
"WL4696","Moloney",100,39.0966009908373
"MS6977","Camtran",50,25.6907624889398
"IH0291","Moloney",100,9.85875168168654
"MH2458","Moloney",50,32.5470763281855
"GI2176","Camtran",50,22.5719591252077
"KJ7095","Camtran",100,15.4192680740021
"QP7685","Nema",75,53.9163932143115
"FA9237","Moloney",50,37.5461697973598
"SA3636","Nema",75,27.9774725107212
"DE2735","Moloney",50,17.6029823041508
"KQ9651","Moloney",50,29.4466565328891
"XY4951","Moloney",50,19.6205830767872
"WA2100","Moloney",75,36.9584891568919
"SI8698","Moloney",50,31.3683999599139
"HY4327","Nema",75,28.4437038588911
"MF4981","Camtran",50,14.7416132301508
"YI0929","Camtran",100,9.64585917869776
"KZ7842","Camtran",75,62.9604521749471
"UF7611","Nema",50,56.0454667694192
"IJ4319","Camtran",75,25.4828691057792
"EG8990","Moloney",50,42.6075293981223
"NF6176","Camtran",50,45.9528481071402
"UN4870","Camtran",100,12.4787955519582
"EP1163","Camtran",75,69.1965684152294
"BL5013","Camtran",50,60.9886129408374
"SI2254","Camtran",75,14.169502010836
"VT2129","Camtran",75,50.3113116569484
"TN0356","Nema",50,37.3076529303519
"SU6821","Nema",50,64.9444541206951
"UW7471","Camtran",50,27.2360353502904
"KO6121","Camtran",50,24.3425658741079
"PL6533","Camtran",75,34.7988745859935
"IU4222","Camtran",75,37.4379459904722
"JV4524","Moloney",100,1.07219885019716
"RA0856","Moloney",75,25.0396601571884
"NM2554","Nema",100,7.92905184906323
"OL8594","Moloney",75,9.62329478813591
"XU3423","Camtran",100,30.4782591528211
"YH7620","Moloney",50,53.082076578036
"KG9225","Camtran",50,6.81623719464165
"NM1094","Camtran",75,34.6027439539986
"GM8184","Moloney",100,12.7876004455823
"QD5528","Camtran",100,7.91152622316574
"OW4806","Camtran",50,28.9926012960156
"JV1444","Nema",75,28.1104204329878
"RU1764","Moloney",75,14.8387882455241
"HS6582","Camtran",50,8.0379238791447
"AN9062","Nema",100,4.17353038815103
"ZC5218","Nema",100,50.8667791795248
"BI1599","Nema",100,28.9699187598703
"WC3895","Moloney",100,48.5081368593657
"GV4108","Moloney",50,17.557207888746
"FS0534","Camtran",100,3.69248581138321
"YS8285","Camtran",100,20.691067062943
"HO9772","Camtran",75,11.0300657035862
"HK4473","Nema",75,13.4449008170365
"TE3012","Nema",50,47.4615701743532
"ZY2316","Camtran",75,26.6097485514159
"MC1271","Nema",100,28.7135457939081
"MN6428","Moloney",75,19.9057688552307
"ZM1206","Moloney",75,33.2419333949611
"ME5295","Moloney",50,40.1327115669578
"NC3405","Moloney",50,45.6361641527506
"NI9560","Camtran",50,80.0144504297751
"JD5873","Camtran",75,11.0736283649386
"JY9447","Camtran",50,36.4950020303121
"WL8137","Nema",50,18.5020855997922
"AX8726","Camtran",75,1.03628399888971
"LX4988","Camtran",50,12.5735088419209
"UB7582","Nema",50,19.3444901369958
"RV2149","Moloney",100,18.9082090249185
"NY0710","Nema",100,23.3472909085867
"WG6966","Nema",50,13.7438416653634
"FM9968","Nema",50,24.3773300854139
"UK5107","Camtran",50,35.5894598602468
"LH9894","Nema",100,59.3483727897889
"NT6895","Nema",75,31.5703617598726
"KR8990","Camtran",100,27.6320804044556
"EG0133","Moloney",75,45.705971983916
"IB9541","Camtran",50,79.6479516829107
"YD4911","Camtran",50,40.8579583129679
"VT4556","Nema",100,24.2967404032859
"KB1873","Nema",75,48.4802375733593
"TV7024","Nema",50,50.5060629307063
"JN2246","Moloney",100,24.7151238996351
"AM4134","Nema",75,23.5665145559523
"UT3766","Moloney",50,28.5206452256723
"GX3909","Nema",75,15.9771659744197
"SR7157","Moloney",100,2.69137480747882
"VM2287","Moloney",50,47.6860723059568
"GZ0111","Moloney",50,33.5201585449929
"IA6010","Nema",100,2.90451730899858
"CN9969","Camtran",50,36.9785981645992
"OZ8234","Nema",50,38.7716649134954
"TZ7279","Nema",50,30.4270712067836
"VS6029","Camtran",100,11.0630284323587
"VX9461","Nema",50,26.6900763706305
"NZ3610","Moloney",100,0.167871018591675
"PB6470","Camtran",75,22.2505549428059
"KR1387","Nema",100,33.4899286014514
"YK8856","Nema",75,23.5385150370354
"HI5355","Moloney",50,30.6087454340149
"MW7720","Camtran",75,9.49703930189278
"IY3721","Moloney",50,21.1836765367968
"HR9016","Nema",75,13.2359250668509
"SY4252","Nema",50,8.25577302719598
"RB5352","Camtran",50,24.1029702671639
"FC2180","Moloney",50,3.97007792793731
"TB8076","Moloney",100,2.71325976222997
"AG4278","Camtran",100,1.18264182052542
"JC1423","Nema",100,12.468614276949
"FS7995","Camtran",75,30.4749502891012
"XU4606","Nema",50,26.7995816499364
"OM1730","Moloney",50,80.7900472935043
"IN4875","Nema",50,72.2574132574253
"WK2130","Moloney",100,10.7406913933569
"YE4625","Moloney",75,14.1759634293475
"OM8406","Camtran",50,41.8750325436056
"XE4590","Camtran",75,16.5535406861136
"SV0906","Moloney",50,83.6603368356775
"CY5367","Moloney",50,28.3902375359419
"KX1809","Moloney",75,41.6349468394039
"FY5796","Camtran",100,20.7526975447475
"OY9895","Nema",50,37.8322242767749
"GU1535","Moloney",50,13.1142359849814
"SM7780","Camtran",100,10.8180611838842
"SY4725","Camtran",100,55.5924376427784
"ZQ3185","Camtran",50,67.8271602240811
"CE8521","Moloney",75,14.8183241599644
"CE8443","Nema",50,8.73992930302919
"SI2526","Nema",75,14.5840582999027
"UR3745","Camtran",75,76.6313546622717
"VD2576","Nema",100,28.7684436496644
"DK2463","Camtran",75,6.02482409974649
"YO9036","Camtran",50,2.7285289229377
"VI3392","Camtran",50,3.99237082767522
"PV9980","Moloney",100,34.6833568533605
"LW0641","Moloney",50,9.7895575214007
"CR7949","Moloney",75,30.16912592802
"QH6120","Camtran",50,7.3418076968297
"LT0443","Nema",100,20.5607670571802
"WH9627","Nema",50,9.13607904818571
"PN2553","Moloney",75,14.6948533244895
"XN0155","Camtran",50,22.9173175868872
"UH3096","Camtran",75,26.5186945789084
"GC1541","Moloney",75,32.7412214266152
"TC6142","Camtran",75,18.2901173140836
"NR6445","Moloney",100,2.13542205245136
"HU6359","Camtran",50,28.8425444088572
"FW4715","Camtran",75,12.4993724691551
"CU9841","Moloney",75,14.9697311230819
"OA3064","Camtran",50,40.562317799713
"JZ8334","Camtran",50,31.7777842313689
"WK1611","Camtran",100,21.9021563119075
"WI3042","Nema",50,46.5717567505831
"YE2322","Camtran",100,3.87845445773742
"GE4775","Nema",75,14.9339008901863
"XM5340","Moloney",75,29.4668675168816
"OB5106","Camtran",50,16.7409462173434
"MX6867","Moloney",100,58.1405885915004
"PJ0821","Nema",50,27.7971220500603
"YD5898","Camtran",100,28.2997535494349
"RQ8664","Camtran",50,28.8676586014757
"OF5824","Camtran",100,2.32003102242624
"QE2056","Camtran",100,17.9114292989466
"RW5897","Nema",50,37.8566221796365
"VX8214","Nema",50,14.3189517515899
"ZU3475","Camtran",50,37.6959936915958
"XO1332","Moloney",75,25.206051245484
"AQ2689","Moloney",100,10.5498824909982
"MU6275","Nema",75,27.0246099708779
"AW4035","Camtran",100,47.6456815921203
"NQ0349","Moloney",100,23.2178539634506
"TL4828","Moloney",75,34.2719241701428
"YJ1205","Camtran",75,11.7315802605685
"LP2098","Nema",50,16.5362745126897
"NT2615","Camtran",50,74.6506033751323
"PJ2261","Nema",75,37.775086201833
"IN8513","Moloney",75,32.2073066101063
"BA2149","Moloney",100,2.65129326229237
"EN4307","Camtran",75,24.1956281414358
"AG1636","Camtran",50,13.7498768306621
"PR7137","Moloney",100,24.1910819724312
"DU0866","Camtran",75,43.3824296841157
"LY5455","Nema",100,14.0537338007795
"KZ8635","Nema",75,19.0211408217031
"ZM2525","Nema",100,32.8098120302699
"HL5234","Camtran",75,56.6538159880899
"WY3782","Camtran",50,27.6276608457112
"OY4922","Nema",100,30.1855429829061
"LR4822","Camtran",75,54.2989546051813
"AM8778","Moloney",75,17.2499270650696
"WR6186","Moloney",75,42.9088218246129
"RP5785","Nema",75,7.37752469658837
"UM9984","Nema",50,14.0808603398859
"MD6261","Moloney",50,9.38140757026836
"MN7765","Moloney",75,21.2236108866464
"UF6188","Camtran",100,9.03668579481105
"KF7350","Camtran",75,11.380511478966
"CS0736","Camtran",100,25.9086621885891
"FU5461","Camtran",50,69.1789858252109
"TQ2580","Camtran",75,17.0560443278564
"PF8561","Moloney",75,37.2564966990744
"GA0433","Nema",50,18.8169068290869
"VB4846","Camtran",100,29.7585696357639
"TS4698","Moloney",50,28.2206263957188
"EK1793","Camtran",50,35.2689882930246
"MY6582","Camtran",75,11.3050234222916
"OK8851","Moloney",75,90.1098941778485
"DT5447","Camtran",75,21.006478336071
"CJ2718","Moloney",75,18.8949050302965
"FU7994","Camtran",75,46.5856798562705
"LP1802","Camtran",75,28.0275020734593
"KD0894","Camtran",75,70.9964846392775
"EA8017","Moloney",75,10.9590154606315
"OL1268","Moloney",100,34.6084887421005
"SX3158","Moloney",100,9.33296459809018
"SG7351","Nema",50,29.8280098487274
"QE0133","Camtran",100,11.7849741250047
"UW4822","Nema",50,40.3354996339446
"CP4310","Camtran",75,21.2714464575706
"HD1922","Camtran",50,27.9873012561572
"SX2553","Camtran",100,13.9292241897851
"NT0382","Moloney",75,68.7051493772249
"SR0786","Moloney",75,39.5300612670384
"FI6995","Nema",75,4.30646782118718
"HP1637","Moloney",50,13.7037037523916
"RO8930","Moloney",75,1.94718869943417
"HJ5097","Moloney",50,22.4641036679692
"DZ4819","Nema",100,5.48742676338363
"IS3285","Camtran",75,8.60115315394778
"JL8361","Nema",100,48.5582827730904
"EY0696","Camtran",75,6.33431955398144
"MO2825","Camtran",50,30.2902107074135
"IC0489","Nema",75,11.2221808092052
"WO5327","Nema",50,13.7916777243735
"OU0455","Camtran",75,6.73935749780338
"ZG2999","Nema",75,24.570428060965
"KF4372","Camtran",75,8.75300815887043
"XM4685","Camtran",50,10.934742006369
"QF8362","Camtran",75,6.84870724369486
"QP0331","Camtran",100,6.85712729348904
"SX4813","Moloney",75,52.4477072316495
"HN3918","Nema",50,48.9397523305387
"VK0369","Nema",50,31.8244435148353
"GO4155","Moloney",75,34.7768225134578
"PA0700","Moloney",75,4.66196802578157
"XO3794","Camtran",75,18.2072032538782
"WF3701","Moloney",50,44.7956961255076
"JO6497","Nema",50,47.8180088366077
"HG0856","Nema",50,22.1421228537542
"BK2878","Nema",50,22.3537544558004
"EF6899","Nema",75,37.2545314743817
"RZ0867","Nema",50,34.0508360597576
"YZ4197","Camtran",100,11.8138626016354
"VS6898","Moloney",100,10.7121906690643
"SV2232","Moloney",50,103.668990727384
"ZJ7083","Moloney",75,25.1501566964049
"SN8316","Moloney",75,12.8336801768337
"JB0063","Moloney",50,12.6437029252315
"WM7978","Camtran",75,29.885157548289
"ED7425","Nema",100,19.1167117784361
"PC8491","Moloney",75,54.3230121970404
"ZF5532","Camtran",75,28.0551011296047
"EX8979","Moloney",50,59.1739035770486
"GN6882","Nema",50,38.2590682276432
"TX6893","Moloney",75,30.2674623354602
"TP6416","Camtran",50,9.74850036764611
"GL4078","Moloney",75,45.5107610724951
"BI5194","Moloney",100,19.4607193817142
"RH8920","Camtran",50,15.6252228987848
